,geoapi_id,request_id,lat,long,accuracy,number,district,public_place
7756,TomTom,11981,-23.67551,-46.6845,18.5256881714,137,CAMPO GRANDE,RUA PROFESSOR GUILHERME BELFORT SABINO
7757,Google,11981,-23.6756091,-46.6845084,,137,CAMPO GRANDE,RUA PROFESSOR GUILHERME BELFORT SABINO
7758,Google,11982,-23.6636602,-46.690512,,86,CAMPO GRANDE,AVENIDA SARGENTO GERALDO SANT ANA
7759,TomTom,11982,-23.66381,-46.69049,18.5256881714,86,CAMPO GRANDE,AVENIDA SARGENTO GERALDO SANT ANA
7760,MapBox,11982,-23.663539,-46.690954,0.654444,86,CAMPO GRANDE,AVENIDA SARGENTO GERALDO SANT ANA
7761,OpenRouteService,11982,-23.570533,-46.663713,0.6,86,CAMPO GRANDE,AVENIDA SARGENTO GERALDO SANT ANA
7762,TomTom,11983,-23.68945,-46.67444,16.2342300415,291,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7763,MapBox,11983,-23.6901672,-46.6778728,0.752346,291,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7764,Google,11983,-23.6894218,-46.6755891,,291,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7765,OpenRouteService,11983,-23.689886,-46.676124,0.8,291,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7766,Google,11984,-23.6901596,-46.675193,,289,CAMPO GRANDE,UA LUIS BUENO DE MIRANDA
7767,OpenRouteService,11984,-23.690492,-46.675828,0.8,289,CAMPO GRANDE,UA LUIS BUENO DE MIRANDA
7768,MapBox,11984,-23.6906619,-46.6764918,0.717778,289,CAMPO GRANDE,UA LUIS BUENO DE MIRANDA
7769,TomTom,11984,-23.69017,-46.67518,16.3401527405,289,CAMPO GRANDE,UA LUIS BUENO DE MIRANDA
7770,MapBox,11985,-23.6901672,-46.6778728,0.752346,181,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7771,TomTom,11985,-23.68993,-46.67658,16.2342300415,181,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7772,OpenRouteService,11985,-23.689886,-46.676124,0.8,181,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7773,Google,11985,-23.6898973,-46.6764714,,181,CAMPO GRANDE,RUA RAFAEL CORREIA SAMPAIO
7774,Google,11986,-23.6877611,-46.6749194,,       111,CAMPO GRANDE,HENRIQUE NICOLA VINET
7775,MapBox,11986,-23.687482,-46.675248,0.795556,       111,CAMPO GRANDE,HENRIQUE NICOLA VINET
7776,OpenRouteService,11986,-20.489613,-47.42802,1.0,       111,CAMPO GRANDE,HENRIQUE NICOLA VINET
7777,MapBox,11987,-23.685155,-46.673802,0.787619,20,CAMPO GRANDE,FRANCISCO IANNI
7778,Google,11987,-23.6862023,-46.6739858,,20,CAMPO GRANDE,FRANCISCO IANNI
7779,OpenRouteService,11987,-23.570533,-46.663713,0.6,20,CAMPO GRANDE,FRANCISCO IANNI
7780,TomTom,11987,-23.68617,-46.67408,12.0475168228,20,CAMPO GRANDE,FRANCISCO IANNI
7781,MapBox,11988,-23.6878704,-46.6747915,0.762222,112,CAMPO GRANDE,RUA ANTONIO FERNANDES DE OLIVEIRA
7782,OpenRouteService,11988,-23.687418,-46.673465,0.8,112,CAMPO GRANDE,RUA ANTONIO FERNANDES DE OLIVEIRA
7783,Google,11988,-23.6877226,-46.67273369999999,,112,CAMPO GRANDE,RUA ANTONIO FERNANDES DE OLIVEIRA
7784,TomTom,11988,-23.68759,-46.6726,18.5325260162,112,CAMPO GRANDE,RUA ANTONIO FERNANDES DE OLIVEIRA
7785,OpenRouteService,11989,-23.686224,-46.673547,0.8,9,CAMPO GRANDE,RUA GUADALQUIVIR
7786,MapBox,11989,-23.686396,-46.673517,0.787619,9,CAMPO GRANDE,RUA GUADALQUIVIR
7787,Google,11989,-23.6866927,-46.6738183,,9,CAMPO GRANDE,RUA GUADALQUIVIR
7788,TomTom,11989,-23.68635,-46.67354,12.0984487534,9,CAMPO GRANDE,RUA GUADALQUIVIR
7789,OpenRouteService,11990,-23.602467,-46.48739,0.8,600,CAMPO GRANDE,ZIKE TUMA
7790,MapBox,11990,-23.6864491,-46.6704219,0.724127,600,CAMPO GRANDE,ZIKE TUMA
7791,TomTom,11990,-23.68939,-46.67245,12.0475168228,600,CAMPO GRANDE,ZIKE TUMA
7792,Google,11990,-23.6892945,-46.6724656,,600,CAMPO GRANDE,ZIKE TUMA
7793,OpenRouteService,11991,-23.680631,-46.680102,0.8,715,CAMPO GRANDE,RUA CENERINO BRANCO DE ARAUJO
7794,Google,11991,-23.6785362,-46.68345559999999,,715,CAMPO GRANDE,RUA CENERINO BRANCO DE ARAUJO
7795,TomTom,11991,-23.67868,-46.68341,18.5325260162,715,CAMPO GRANDE,RUA CENERINO BRANCO DE ARAUJO
7796,MapBox,11991,-23.682083,-46.679428,0.806667,715,CAMPO GRANDE,RUA CENERINO BRANCO DE ARAUJO
7797,MapBox,11992,-23.557122,-46.6862713,0.651204,45,CAMPO GRANDE,RUA DOMINGOS GALLETERI BLOTTA
7798,OpenRouteService,11992,-23.570533,-46.663713,0.6,45,CAMPO GRANDE,RUA DOMINGOS GALLETERI BLOTTA
7799,Google,11992,-23.6820257,-46.6771925,,45,CAMPO GRANDE,RUA DOMINGOS GALLETERI BLOTTA
7800,TomTom,11992,-23.68205,-46.6774,15.5365619659,45,CAMPO GRANDE,RUA DOMINGOS GALLETERI BLOTTA
7801,OpenRouteService,11993,-23.570533,-46.663713,0.6,102,PEDREIRA,CONEGO ANTONIO PINTO
7802,MapBox,11993,-23.6940633,-46.6675035,0.74,102,PEDREIRA,CONEGO ANTONIO PINTO
7803,Google,11993,-23.6942477,-46.6670607,,102,PEDREIRA,CONEGO ANTONIO PINTO
7804,TomTom,11993,-23.69121,-46.66308,14.0464134216,102,PEDREIRA,CONEGO ANTONIO PINTO
7805,Google,11994,-23.5333448,-46.3391186,,        82,PEDREIRA,DANTAS JUNIOR
7806,OpenRouteService,11994,-23.570533,-46.663713,0.6,        82,PEDREIRA,DANTAS JUNIOR
7807,MapBox,11994,-23.690652,-46.662486,0.721746,        82,PEDREIRA,DANTAS JUNIOR
7808,Google,11995,-23.6903598,-46.6618249,,230,SANTO AMARO,EDSON FIGUEIREDO GENERAL
7809,MapBox,11995,-23.6906225,-46.6618854,0.634444,230,SANTO AMARO,EDSON FIGUEIREDO GENERAL
7810,OpenRouteService,11995,-23.618395,-46.632979,0.8,230,SANTO AMARO,EDSON FIGUEIREDO GENERAL
7811,TomTom,11995,-23.68996,-46.66243,14.0293321609,230,SANTO AMARO,EDSON FIGUEIREDO GENERAL
7812,Google,11996,-23.6849307,-46.6646874,,20,CIDADE ADEMAR,RUA JENY LIND
7813,MapBox,11996,-23.6860975,-46.665171,0.728248,20,CIDADE ADEMAR,RUA JENY LIND
7814,OpenRouteService,11996,-23.570533,-46.663713,0.6,20,CIDADE ADEMAR,RUA JENY LIND
7815,TomTom,11996,-23.68422,-46.66484,12.9292802811,20,CIDADE ADEMAR,RUA JENY LIND
7816,MapBox,11997,-23.684442,-46.661157,0.801728,247,CIDADE ADEMAR,AVENIDA EDUARDO PEREIRA RAMOS
7817,OpenRouteService,11997,-23.685308,-46.661395,0.8,247,CIDADE ADEMAR,AVENIDA EDUARDO PEREIRA RAMOS
7818,TomTom,11997,-23.68814,-46.66537,16.4244728088,247,CIDADE ADEMAR,AVENIDA EDUARDO PEREIRA RAMOS
7819,Google,11997,-23.688213,-46.66537599999999,,247,CIDADE ADEMAR,AVENIDA EDUARDO PEREIRA RAMOS
7820,OpenRouteService,11998,-23.236577,-45.859225,1.0,16,CIDADE ADEMAR,JOSE VIRGILIO VITA DOUTOR
7821,Google,11998,-23.6843868,-46.6619703,,16,CIDADE ADEMAR,JOSE VIRGILIO VITA DOUTOR
7822,MapBox,11998,-23.6848767,-46.662401,0.645556,16,CIDADE ADEMAR,JOSE VIRGILIO VITA DOUTOR
7823,TomTom,11998,-23.68399,-46.66167,15.9660692215,16,CIDADE ADEMAR,JOSE VIRGILIO VITA DOUTOR
7824,Google,11999,-23.6815906,-46.6669991,,SN,CIDADE ADEMAR,LUIGI ARDITI
7825,TomTom,11999,-23.68208,-46.66717,10.3078556061,SN,CIDADE ADEMAR,LUIGI ARDITI
7826,OpenRouteService,11999,-23.570533,-46.663713,0.6,SN,CIDADE ADEMAR,LUIGI ARDITI
7827,MapBox,11999,-23.6818339,-46.6666489,0.724127,SN,CIDADE ADEMAR,LUIGI ARDITI
7828,MapBox,12000,-23.682587,-46.665629,0.795556,150,CIDADE ADEMAR,RUA ARMANDO GONZAGA
7829,TomTom,12000,-23.68245,-46.6667,14.2824602127,150,CIDADE ADEMAR,RUA ARMANDO GONZAGA
7830,OpenRouteService,12000,-23.682607,-46.667024,0.8,150,CIDADE ADEMAR,RUA ARMANDO GONZAGA
7831,Google,12000,-23.6823663,-46.6670637,,150,CIDADE ADEMAR,RUA ARMANDO GONZAGA
7832,OpenRouteService,12001,-23.681886,-46.66668,0.8,97,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7833,TomTom,12001,-23.68205,-46.66633,16.799238205,97,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7834,MapBox,12001,-23.682067,-46.666095,0.801728,97,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7835,Google,12001,-23.6819313,-46.66634699999999,,97,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7836,MapBox,12002,-23.67903,-46.66702,0.787619,85,CIDADE ADEMAR,RUA ISAIAS
7837,OpenRouteService,12002,-23.679627,-46.667041,0.8,85,CIDADE ADEMAR,RUA ISAIAS
7838,TomTom,12002,-23.67929,-46.66671,12.0984487534,85,CIDADE ADEMAR,RUA ISAIAS
7839,Google,12002,-23.6790803,-46.6668292,,85,CIDADE ADEMAR,RUA ISAIAS
7840,OpenRouteService,12003,-23.68117,-46.665436,0.8,111,CIDADE ADEMAR,RUA JURIMANAS
7841,TomTom,12003,-23.68304,-46.66441,12.0984487534,111,CIDADE ADEMAR,RUA JURIMANAS
7842,MapBox,12003,-23.681186,-46.665527,0.787619,111,CIDADE ADEMAR,RUA JURIMANAS
7843,Google,12003,-23.6831993,-46.6643668,,111,CIDADE ADEMAR,RUA JURIMANAS
7844,OpenRouteService,12004,-23.682313,-46.667757,0.8,236,CIDADE ADEMAR,RUA SAMUEL ARNOLD
7845,TomTom,12004,-23.67977,-46.66651,14.2824602127,236,CIDADE ADEMAR,RUA SAMUEL ARNOLD
7846,Google,12004,-23.6798302,-46.6665119,,236,CIDADE ADEMAR,RUA SAMUEL ARNOLD
7847,MapBox,12004,-23.6819382,-46.6676005,0.74,236,CIDADE ADEMAR,RUA SAMUEL ARNOLD
7848,OpenRouteService,12005,-23.681886,-46.66668,0.8,4,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7849,MapBox,12005,-23.412392,-46.498307,0.766543,4,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7850,TomTom,12005,-23.68226,-46.666,16.799238205,4,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7851,Google,12005,-23.6823842,-46.6659887,,4,CIDADE ADEMAR,RUA SENADOR PAULO GUERRA
7852,OpenRouteService,12006,-23.570533,-46.663713,0.6,208,CIDADE ADEMAR,PEIXOTO MELO FILHO
7853,MapBox,12006,-23.683951,-46.66386,0.795556,208,CIDADE ADEMAR,PEIXOTO MELO FILHO
7854,TomTom,12006,-23.68178,-46.6637,13.9871721268,208,CIDADE ADEMAR,PEIXOTO MELO FILHO
7855,Google,12006,-23.6816225,-46.6636596,,208,CIDADE ADEMAR,PEIXOTO MELO FILHO
7856,TomTom,12007,-23.68315,-46.66201,12.9485139847,311,CIDADE ADEMAR,RUA GEORGE BERNANOS
7857,Google,12007,-23.6833579,-46.6614438,,311,CIDADE ADEMAR,RUA GEORGE BERNANOS
7858,MapBox,12007,-23.683498,-46.661788,0.787705,311,CIDADE ADEMAR,RUA GEORGE BERNANOS
7859,OpenRouteService,12007,-23.570533,-46.663713,0.6,311,CIDADE ADEMAR,RUA GEORGE BERNANOS
7860,TomTom,12008,-23.68074,-46.66281,14.2824602127,74,CIDADE ADEMAR,RUA BASTOS TIGRE
7861,OpenRouteService,12008,-23.682721,-46.663111,0.8,74,CIDADE ADEMAR,RUA BASTOS TIGRE
7862,MapBox,12008,-23.418912,-46.495827,0.801111,74,CIDADE ADEMAR,RUA BASTOS TIGRE
7863,Google,12008,-23.6807391,-46.662858,,74,CIDADE ADEMAR,RUA BASTOS TIGRE
7864,MapBox,12009,-23.678846,-46.664625,0.787619,55,CIDADE ADEMAR,ESTAMPA ESPORTIVA
7865,TomTom,12009,-23.67624,-46.66382,11.9079704285,55,CIDADE ADEMAR,ESTAMPA ESPORTIVA
7866,OpenRouteService,12009,-23.678232,-46.664497,0.8,55,CIDADE ADEMAR,ESTAMPA ESPORTIVA
7867,Google,12009,-23.6763295,-46.6637539,,55,CIDADE ADEMAR,ESTAMPA ESPORTIVA
7868,OpenRouteService,12010,-23.570533,-46.663713,0.6,278,CIDADE ADEMAR,ENGENHEIRO JOAO LANG
7869,TomTom,12010,-23.67532,-46.66643,14.211019516,278,CIDADE ADEMAR,ENGENHEIRO JOAO LANG
7870,MapBox,12010,-23.6751125,-46.6660747,0.678889,278,CIDADE ADEMAR,ENGENHEIRO JOAO LANG
7871,Google,12010,-23.6753846,-46.6663339,,278,CIDADE ADEMAR,ENGENHEIRO JOAO LANG
7872,OpenRouteService,12011,-23.675545,-46.665585,0.8,SN,CIDADE ADEMAR,RUA ENGENHEIRO JOAO LANG
7873,Google,12011,-23.6753806,-46.6657854,,SN,CIDADE ADEMAR,RUA ENGENHEIRO JOAO LANG
7874,TomTom,12011,-23.67508,-46.66608,14.742562294,SN,CIDADE ADEMAR,RUA ENGENHEIRO JOAO LANG
7875,MapBox,12011,-23.6751125,-46.6660747,0.752346,SN,CIDADE ADEMAR,RUA ENGENHEIRO JOAO LANG
7876,TomTom,12012,-23.67723,-46.66325,11.6341915131,36,CIDADE ADEMAR,FOLHA DONA NOITE
7877,MapBox,12012,-23.5102026,-46.473046,0.628889,36,CIDADE ADEMAR,FOLHA DONA NOITE
7878,Google,12012,-23.6771347,-46.6633107,,36,CIDADE ADEMAR,FOLHA DONA NOITE
7879,OpenRouteService,12012,-23.570533,-46.663713,0.6,36,CIDADE ADEMAR,FOLHA DONA NOITE
7880,MapBox,12013,-23.673011,-46.673321,0.801728,441,CAMPO GRANDE,AVENIDA JOAO PEIXOTO VIEGAS
7881,Google,12013,-23.6716034,-46.6761927,,441,CAMPO GRANDE,AVENIDA JOAO PEIXOTO VIEGAS
7882,TomTom,12013,-23.67174,-46.67632,16.2342300415,441,CAMPO GRANDE,AVENIDA JOAO PEIXOTO VIEGAS
7883,OpenRouteService,12013,-23.673325,-46.673224,0.8,441,CAMPO GRANDE,AVENIDA JOAO PEIXOTO VIEGAS
7884,Google,12014,-23.6716408,-46.675901,,132,CAMPO GRANDE,FRANCISCO RAMOS RUA
7885,TomTom,12014,-23.67158,-46.67582,13.8158273697,132,CAMPO GRANDE,FRANCISCO RAMOS RUA
7886,OpenRouteService,12014,-23.570533,-46.663713,0.6,132,CAMPO GRANDE,FRANCISCO RAMOS RUA
7887,MapBox,12014,-23.671138,-46.675832,0.678889,132,CAMPO GRANDE,FRANCISCO RAMOS RUA
7888,TomTom,12015,-23.67174,-46.67575,14.1170272827,32,CAMPO GRANDE,RUA FRANCISCO RAMOS
7889,OpenRouteService,12015,-23.671125,-46.675851,0.8,32,CAMPO GRANDE,RUA FRANCISCO RAMOS
7890,MapBox,12015,-23.6711381,-46.6758316,0.74,32,CAMPO GRANDE,RUA FRANCISCO RAMOS
7891,Google,12015,-23.6708202,-46.6761361,,32,CAMPO GRANDE,RUA FRANCISCO RAMOS
7892,Google,12016,-23.67015,-46.6734515,,       179,CAMPO GRANDE,JOAO BATISTA DI VITORIANO
7893,OpenRouteService,12016,-23.570533,-46.663713,0.6,       179,CAMPO GRANDE,JOAO BATISTA DI VITORIANO
7894,MapBox,12016,-23.669265,-46.672953,0.801728,       179,CAMPO GRANDE,JOAO BATISTA DI VITORIANO
7895,MapBox,12017,-23.6705763,-46.671854,0.74,        45,CAMPO GRANDE,PLACIDO NUNES VIEIRA
7896,Google,12017,-23.6704289,-46.6729672,,        45,CAMPO GRANDE,PLACIDO NUNES VIEIRA
7897,OpenRouteService,12017,-23.670564,-46.672223,0.8,        45,CAMPO GRANDE,PLACIDO NUNES VIEIRA
7898,OpenRouteService,12018,-23.673949,-46.664311,0.8,962,CAMPO GRANDE,YERVANT KISSAJIKIAN
7899,MapBox,12018,-23.6684667,-46.6733725,0.724127,962,CAMPO GRANDE,YERVANT KISSAJIKIAN
7900,TomTom,12018,-23.67013,-46.67035,12.0475168228,962,CAMPO GRANDE,YERVANT KISSAJIKIAN
7901,Google,12018,-23.6701127,-46.6700944,,962,CAMPO GRANDE,YERVANT KISSAJIKIAN
7902,OpenRouteService,12019,-23.664523,-46.674625,0.8,300,CIDADE ADEMAR,RUA OSCAR SCHADE
7903,Google,12019,-23.6654778,-46.6752307,,300,CIDADE ADEMAR,RUA OSCAR SCHADE
7904,TomTom,12019,-23.66373,-46.67397,14.2824602127,300,CIDADE ADEMAR,RUA OSCAR SCHADE
7905,MapBox,12019,-23.665704,-46.674916,0.795556,300,CIDADE ADEMAR,RUA OSCAR SCHADE
7906,OpenRouteService,12020,-23.665436,-46.673718,0.8,300,CIDADE ADEMAR,RUA DJALMA CORREIA
7907,MapBox,12020,-23.6659894,-46.6748734,0.74,300,CIDADE ADEMAR,RUA DJALMA CORREIA
7908,Google,12020,-23.6649885,-46.6723349,,300,CIDADE ADEMAR,RUA DJALMA CORREIA
7909,TomTom,12020,-23.66465,-46.67219,14.1170272827,300,CIDADE ADEMAR,RUA DJALMA CORREIA
7910,MapBox,12021,-23.657544,-46.673816,0.795556,997,CIDADE ADEMAR,RUA JOSE NEVES
7911,Google,12021,-23.65616,-46.6706472,,997,CIDADE ADEMAR,RUA JOSE NEVES
7912,OpenRouteService,12021,-23.657794,-46.674343,0.8,997,CIDADE ADEMAR,RUA JOSE NEVES
7913,TomTom,12021,-23.65619,-46.67085,14.2824602127,997,CIDADE ADEMAR,RUA JOSE NEVES
7914,TomTom,12022,-23.6593,-46.67623,14.2824602127,14,CIDADE ADEMAR,RUA DO MAR
7915,OpenRouteService,12022,-23.659762,-46.675814,0.8,14,CIDADE ADEMAR,RUA DO MAR
7916,MapBox,12022,-23.620673,-46.420084,0.795556,14,CIDADE ADEMAR,RUA DO MAR
7917,Google,12022,-23.6592754,-46.67624929999999,,14,CIDADE ADEMAR,RUA DO MAR
7918,TomTom,12023,-23.66136,-46.67423,14.2824602127,21,CIDADE ADEMAR,RUA LEONIDAS MOREIRA
7919,MapBox,12023,-23.663328,-46.6749693,0.74,21,CIDADE ADEMAR,RUA LEONIDAS MOREIRA
7920,Google,12023,-23.6630145,-46.6749477,,21,CIDADE ADEMAR,RUA LEONIDAS MOREIRA
7921,OpenRouteService,12023,-23.662898,-46.674443,0.8,21,CIDADE ADEMAR,RUA LEONIDAS MOREIRA
7922,TomTom,12024,-23.65864,-46.66958,14.2824602127,1137,CIDADE ADEMAR,RUA ANTONIO GIL
7923,OpenRouteService,12024,-23.663692,-46.67078,0.8,1137,CIDADE ADEMAR,RUA ANTONIO GIL
7924,Google,12024,-23.6586144,-46.669723,,1137,CIDADE ADEMAR,RUA ANTONIO GIL
7925,MapBox,12024,-23.5666315,-46.4184115,0.74,1137,CIDADE ADEMAR,RUA ANTONIO GIL
7926,TomTom,12025,-23.66094,-46.66964,14.2824602127,904,CIDADE ADEMAR,RUA ANTONIO GIL
7927,Google,12025,-23.6608538,-46.6694562,,904,CIDADE ADEMAR,RUA ANTONIO GIL
7928,OpenRouteService,12025,-23.663692,-46.67078,0.8,904,CIDADE ADEMAR,RUA ANTONIO GIL
7929,MapBox,12025,-23.664087,-46.670935,0.795556,904,CIDADE ADEMAR,RUA ANTONIO GIL
7930,Google,12026,-23.6584855,-46.6705444,,345,CIDADE ADEMAR,AVENIDA CORONEL FRANCISCO JULIO CESAR ALFIERI
7931,OpenRouteService,12026,-23.570533,-46.663713,0.6,345,CIDADE ADEMAR,AVENIDA CORONEL FRANCISCO JULIO CESAR ALFIERI
7932,MapBox,12026,-23.657263,-46.670074,0.729899,345,CIDADE ADEMAR,AVENIDA CORONEL FRANCISCO JULIO CESAR ALFIERI
7933,TomTom,12026,-23.65848,-46.67051,20.5872573853,345,CIDADE ADEMAR,AVENIDA CORONEL FRANCISCO JULIO CESAR ALFIERI
7934,MapBox,12027,-23.6805154,-46.6700573,0.74,144,CAMPO GRANDE,RUA DAVID EID
7935,Google,12027,-23.671632,-46.6694024,,144,CAMPO GRANDE,RUA DAVID EID
7936,TomTom,12027,-23.67172,-46.66939,14.2824602127,144,CAMPO GRANDE,RUA DAVID EID
7937,OpenRouteService,12027,-23.675113,-46.670079,0.8,144,CAMPO GRANDE,RUA DAVID EID
7938,Google,12028,-23.671632,-46.6694024,,144,CAMPO GRANDE,RUA DAVID EID
7939,OpenRouteService,12028,-23.675113,-46.670079,0.8,144,CAMPO GRANDE,RUA DAVID EID
7940,MapBox,12028,-23.6805154,-46.6700573,0.74,144,CAMPO GRANDE,RUA DAVID EID
7941,TomTom,12028,-23.67172,-46.66939,14.2824602127,144,CAMPO GRANDE,RUA DAVID EID
7942,TomTom,12029,-23.67295,-46.67055,14.2824602127,60,CAMPO GRANDE,RUA DAVID EID
7943,MapBox,12029,-23.6805154,-46.6700573,0.74,60,CAMPO GRANDE,RUA DAVID EID
7944,OpenRouteService,12029,-23.675113,-46.670079,0.8,60,CAMPO GRANDE,RUA DAVID EID
7945,Google,12029,-23.6729305,-46.6705152,,60,CAMPO GRANDE,RUA DAVID EID
7946,Google,12030,-23.6661781,-46.6698928,,375,CIDADE ADEMAR,AVENIDA CELSO DOS SANTOS
7947,OpenRouteService,12030,-23.668375,-46.668501,0.8,375,CIDADE ADEMAR,AVENIDA CELSO DOS SANTOS
7948,MapBox,12030,-23.66669,-46.669741,0.801728,375,CIDADE ADEMAR,AVENIDA CELSO DOS SANTOS
7949,TomTom,12030,-23.66742,-46.66913,16.4244728088,375,CIDADE ADEMAR,AVENIDA CELSO DOS SANTOS
7950,Google,12031,-23.6672362,-46.6679501,,       102,CIDADE ADEMAR,JORGE MARTINHO PRADO
7951,OpenRouteService,12031,-23.570533,-46.663713,0.6,       102,CIDADE ADEMAR,JORGE MARTINHO PRADO
7952,MapBox,12031,-23.5508424,-46.6459686,0.684444,       102,CIDADE ADEMAR,JORGE MARTINHO PRADO
7953,Google,12032,-23.6706938,-46.6690063,,1095,CIDADE ADEMAR,AVENIDA YERVANT KISSAJIKIAN
7954,OpenRouteService,12032,-23.673949,-46.664311,0.8,1095,CIDADE ADEMAR,AVENIDA YERVANT KISSAJIKIAN
7955,MapBox,12032,-23.6749437,-46.6615674,0.74,1095,CIDADE ADEMAR,AVENIDA YERVANT KISSAJIKIAN
7956,TomTom,12032,-23.67069,-46.66904,14.2824602127,1095,CIDADE ADEMAR,AVENIDA YERVANT KISSAJIKIAN
7957,OpenRouteService,12033,-23.570533,-46.663713,0.6,244,CIDADE ADEMAR,RUA DOMINGOS FERNANDES BITENCOURT
7958,TomTom,12033,-23.67339,-46.66175,16.4244728088,244,CIDADE ADEMAR,RUA DOMINGOS FERNANDES BITENCOURT
7959,MapBox,12033,-23.592387,-46.667903,0.752346,244,CIDADE ADEMAR,RUA DOMINGOS FERNANDES BITENCOURT
7960,Google,12033,-23.6732594,-46.6618021,,244,CIDADE ADEMAR,RUA DOMINGOS FERNANDES BITENCOURT
7961,TomTom,12034,-23.6712,-46.66349,14.0562238693,71,CIDADE ADEMAR,RUA PEDRO OZEDA
7962,MapBox,12034,-23.615415,-46.412795,0.727269,71,CIDADE ADEMAR,RUA PEDRO OZEDA
7963,OpenRouteService,12034,-23.671241,-46.663506,0.8,71,CIDADE ADEMAR,RUA PEDRO OZEDA
7964,Google,12034,-23.6710924,-46.6634993,,71,CIDADE ADEMAR,RUA PEDRO OZEDA
7965,Google,12035,-23.6718322,-46.6621698,,604,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7966,OpenRouteService,12035,-23.670001,-46.666583,0.8,604,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7967,TomTom,12035,-23.67149,-46.66178,16.2342300415,604,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7968,MapBox,12035,-23.671366,-46.661665,0.801728,604,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7969,TomTom,12036,-23.67149,-46.66178,16.2342300415,602,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7970,MapBox,12036,-23.671366,-46.661665,0.801728,602,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7971,Google,12036,-23.6713521,-46.6620472,,602,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7972,OpenRouteService,12036,-23.670001,-46.666583,0.8,602,CIDADE ADEMAR,RUA SALVADOR RODRIGUES NEGRAO
7973,OpenRouteService,12037,-23.668281,-46.663153,0.8,281,CIDADE ADEMAR,ANTONIO DOS SANTOS ROCHA
7974,MapBox,12037,-23.6698989,-46.6628509,0.752346,281,CIDADE ADEMAR,ANTONIO DOS SANTOS ROCHA
7975,TomTom,12037,-23.66875,-46.66296,16.3333148956,281,CIDADE ADEMAR,ANTONIO DOS SANTOS ROCHA
7976,Google,12037,-23.6687492,-46.6629713,,281,CIDADE ADEMAR,ANTONIO DOS SANTOS ROCHA
7977,MapBox,12038,-23.6674727,-46.6676341,0.752346,22,CIDADE ADEMAR,RUA JORGE MARTINHO PRADO
7978,OpenRouteService,12038,-23.667729,-46.6676,0.8,22,CIDADE ADEMAR,RUA JORGE MARTINHO PRADO
7979,Google,12038,-23.666746,-46.6676106,,22,CIDADE ADEMAR,RUA JORGE MARTINHO PRADO
7980,TomTom,12038,-23.66657,-46.66784,16.4244728088,22,CIDADE ADEMAR,RUA JORGE MARTINHO PRADO
7981,Google,12039,-23.664463,-46.666491,,451,CIDADE ADEMAR,RUA DOMENICO DE PALMA
7982,MapBox,12039,-23.6671343,-46.6687927,0.752346,451,CIDADE ADEMAR,RUA DOMENICO DE PALMA
7983,TomTom,12039,-23.66364,-46.66596,13.9358921051,451,CIDADE ADEMAR,RUA DOMENICO DE PALMA
7984,OpenRouteService,12039,-23.666787,-46.668388,0.8,451,CIDADE ADEMAR,RUA DOMENICO DE PALMA
7985,Google,12040,-23.6641023,-46.6660785,,401,CIDADE ADEMAR,RUA DOMENICO PALMA
7986,MapBox,12040,-23.666052,-46.667616,0.795556,401,CIDADE ADEMAR,RUA DOMENICO PALMA
7987,OpenRouteService,12040,-23.663587,-46.665977,0.8,401,CIDADE ADEMAR,RUA DOMENICO PALMA
7988,TomTom,12040,-23.66388,-46.66608,14.2824602127,401,CIDADE ADEMAR,RUA DOMENICO PALMA
7989,MapBox,12041,-23.659836,-46.671088,0.801728,563,CIDADE ADEMAR,RUA JOAO GOMES BATISTA
7990,OpenRouteService,12041,-23.660013,-46.671651,0.8,563,CIDADE ADEMAR,RUA JOAO GOMES BATISTA
7991,TomTom,12041,-23.65996,-46.66947,16.4244728088,563,CIDADE ADEMAR,RUA JOAO GOMES BATISTA
7992,Google,12041,-23.6600089,-46.66937979999999,,563,CIDADE ADEMAR,RUA JOAO GOMES BATISTA
7993,Google,12042,-23.6633097,-46.6642536,,53,CIDADE ADEMAR,TRAVESSA GRANDE MADRUGADA
